idx,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,PINCP,RAC1P
324,46.0,1.0,16.0,5.0,4760.0,233.0,0.0,30.0,2.0,1,0
325,39.0,7.0,23.0,1.0,2100.0,6.0,0.0,50.0,1.0,1,1
326,34.0,1.0,23.0,1.0,2100.0,27.0,1.0,30.0,2.0,0,0
327,65.0,5.0,24.0,1.0,7010.0,36.0,0.0,45.0,1.0,0,0
328,60.0,1.0,22.0,1.0,800.0,15.0,1.0,40.0,2.0,0,0
329,29.0,5.0,21.0,1.0,10.0,36.0,0.0,70.0,2.0,1,1
330,28.0,5.0,22.0,1.0,10.0,53.0,1.0,70.0,1.0,1,1
331,65.0,1.0,16.0,5.0,4220.0,2.0,0.0,40.0,1.0,1,1
332,54.0,1.0,20.0,1.0,8600.0,15.0,2.0,40.0,1.0,1,0
333,64.0,1.0,21.0,2.0,3255.0,15.0,0.0,36.0,2.0,1,0
334,31.0,1.0,21.0,5.0,3255.0,15.0,2.0,40.0,2.0,1,0
335,28.0,1.0,16.0,1.0,6330.0,15.0,9.0,40.0,1.0,0,0
336,44.0,4.0,16.0,5.0,9130.0,233.0,0.0,40.0,1.0,0,0
337,46.0,1.0,16.0,5.0,4020.0,233.0,5.0,35.0,1.0,0,0
338,41.0,1.0,20.0,5.0,800.0,233.0,5.0,62.0,2.0,1,0
339,38.0,1.0,21.0,3.0,4700.0,233.0,5.0,35.0,2.0,0,0
340,34.0,1.0,20.0,5.0,1107.0,233.0,5.0,40.0,1.0,0,0
341,34.0,1.0,19.0,1.0,8740.0,15.0,0.0,30.0,1.0,0,0
342,31.0,1.0,19.0,1.0,630.0,15.0,1.0,40.0,2.0,0,0
343,50.0,3.0,21.0,1.0,20.0,233.0,0.0,45.0,1.0,1,0
344,51.0,1.0,21.0,1.0,4720.0,15.0,1.0,40.0,2.0,0,0
345,27.0,1.0,16.0,1.0,4110.0,233.0,2.0,32.0,1.0,1,0
346,24.0,1.0,12.0,5.0,4760.0,233.0,2.0,20.0,2.0,0,0
347,67.0,7.0,16.0,1.0,205.0,15.0,0.0,40.0,1.0,1,1
348,65.0,7.0,16.0,1.0,205.0,15.0,1.0,3.0,2.0,1,0
349,37.0,1.0,19.0,5.0,4760.0,15.0,2.0,40.0,1.0,0,0
350,37.0,1.0,18.0,1.0,5510.0,15.0,0.0,80.0,1.0,0,0
351,36.0,1.0,21.0,1.0,5820.0,15.0,1.0,40.0,2.0,1,0
352,58.0,1.0,16.0,3.0,7700.0,36.0,0.0,40.0,1.0,1,1
353,52.0,4.0,16.0,5.0,9130.0,15.0,0.0,40.0,1.0,0,0
354,61.0,4.0,21.0,1.0,530.0,6.0,0.0,17.0,2.0,0,1
355,50.0,4.0,20.0,1.0,8255.0,209.0,0.0,40.0,1.0,0,0
356,50.0,4.0,21.0,1.0,1360.0,15.0,1.0,40.0,2.0,1,0
357,69.0,3.0,22.0,5.0,1840.0,41.0,0.0,40.0,1.0,1,1
358,36.0,1.0,19.0,1.0,4000.0,15.0,0.0,55.0,1.0,1,0
359,41.0,1.0,21.0,1.0,600.0,15.0,1.0,30.0,2.0,0,0
360,58.0,4.0,16.0,1.0,5120.0,15.0,0.0,40.0,2.0,0,1
361,60.0,1.0,16.0,1.0,9130.0,15.0,1.0,40.0,1.0,0,0
362,30.0,1.0,16.0,5.0,6440.0,15.0,2.0,40.0,1.0,0,0
363,41.0,7.0,19.0,1.0,600.0,15.0,0.0,20.0,1.0,0,0
364,60.0,7.0,21.0,1.0,50.0,15.0,0.0,40.0,1.0,1,0
365,56.0,4.0,22.0,1.0,2320.0,15.0,1.0,60.0,2.0,1,0
366,35.0,1.0,20.0,5.0,4110.0,15.0,0.0,30.0,1.0,0,0
367,55.0,5.0,21.0,4.0,430.0,15.0,6.0,40.0,2.0,1,0
368,59.0,5.0,21.0,1.0,5600.0,15.0,0.0,50.0,1.0,1,0
369,60.0,4.0,21.0,1.0,430.0,15.0,1.0,48.0,2.0,1,0
370,85.0,2.0,23.0,3.0,230.0,361.0,0.0,50.0,1.0,1,1
371,70.0,2.0,22.0,1.0,430.0,10.0,2.0,60.0,2.0,1,1
372,30.0,1.0,19.0,5.0,310.0,15.0,7.0,30.0,1.0,0,0
373,57.0,1.0,16.0,1.0,4720.0,15.0,1.0,40.0,2.0,0,0
374,40.0,1.0,16.0,3.0,4040.0,15.0,2.0,40.0,1.0,0,0
375,36.0,1.0,16.0,5.0,6355.0,15.0,2.0,40.0,1.0,0,0
376,54.0,1.0,21.0,5.0,3600.0,34.0,13.0,45.0,2.0,0,1
377,30.0,1.0,12.0,1.0,7800.0,303.0,0.0,36.0,1.0,0,1
378,29.0,1.0,15.0,1.0,4720.0,303.0,1.0,35.0,2.0,0,1
379,36.0,1.0,20.0,1.0,4220.0,15.0,0.0,99.0,1.0,1,1
380,65.0,1.0,16.0,1.0,3930.0,15.0,0.0,16.0,2.0,0,0
381,57.0,6.0,16.0,1.0,4220.0,15.0,1.0,35.0,1.0,1,0
382,34.0,6.0,15.0,5.0,7800.0,60.0,2.0,45.0,2.0,0,0
383,58.0,1.0,16.0,3.0,3930.0,6.0,2.0,40.0,1.0,0,0
384,26.0,5.0,16.0,1.0,5620.0,15.0,7.0,40.0,2.0,1,0
385,19.0,1.0,16.0,5.0,5850.0,39.0,7.0,20.0,2.0,0,0
386,32.0,2.0,22.0,1.0,726.0,6.0,10.0,50.0,1.0,0,1
387,48.0,1.0,19.0,3.0,4110.0,36.0,15.0,34.0,2.0,1,1
388,53.0,4.0,21.0,1.0,800.0,207.0,0.0,40.0,2.0,1,0
389,29.0,1.0,19.0,1.0,5240.0,15.0,0.0,40.0,2.0,0,0
390,61.0,1.0,21.0,1.0,10.0,15.0,1.0,40.0,1.0,1,0
391,44.0,1.0,21.0,5.0,3930.0,15.0,0.0,40.0,1.0,0,0
392,26.0,1.0,16.0,5.0,7200.0,15.0,10.0,40.0,1.0,0,0
393,46.0,6.0,21.0,5.0,4760.0,15.0,2.0,40.0,1.0,0,0
394,44.0,3.0,21.0,5.0,5860.0,15.0,2.0,40.0,2.0,1,0
395,63.0,1.0,21.0,4.0,430.0,15.0,0.0,40.0,2.0,1,0
396,52.0,6.0,19.0,4.0,6710.0,15.0,0.0,23.0,1.0,0,1
397,63.0,3.0,19.0,2.0,5360.0,15.0,0.0,40.0,2.0,0,0
398,68.0,1.0,20.0,2.0,7810.0,110.0,13.0,24.0,1.0,0,1
399,32.0,4.0,22.0,5.0,565.0,47.0,0.0,40.0,2.0,1,1
400,35.0,5.0,24.0,5.0,1860.0,17.0,15.0,40.0,1.0,1,1
401,53.0,2.0,20.0,1.0,4720.0,15.0,0.0,40.0,2.0,0,1
402,57.0,4.0,18.0,1.0,2100.0,15.0,1.0,40.0,1.0,1,0
403,31.0,1.0,19.0,5.0,20.0,15.0,2.0,50.0,2.0,0,0
404,20.0,1.0,15.0,5.0,4020.0,15.0,2.0,40.0,1.0,0,0
405,59.0,3.0,20.0,5.0,430.0,15.0,10.0,80.0,1.0,1,0
406,41.0,8.0,19.0,1.0,6515.0,15.0,10.0,20.0,1.0,0,0
407,29.0,1.0,16.0,5.0,4000.0,15.0,15.0,45.0,1.0,0,0
408,44.0,1.0,21.0,5.0,6230.0,6.0,0.0,40.0,1.0,0,1
409,71.0,5.0,21.0,5.0,7260.0,15.0,0.0,40.0,1.0,1,0
410,60.0,7.0,20.0,1.0,430.0,6.0,0.0,30.0,1.0,1,1
411,40.0,1.0,21.0,1.0,600.0,207.0,1.0,30.0,2.0,0,0
412,59.0,5.0,21.0,1.0,820.0,15.0,0.0,40.0,2.0,1,0
413,50.0,6.0,19.0,1.0,4920.0,42.0,1.0,40.0,1.0,0,1
414,59.0,4.0,19.0,5.0,2310.0,6.0,11.0,40.0,2.0,0,1
415,66.0,2.0,19.0,5.0,5120.0,15.0,0.0,4.0,2.0,0,0
416,66.0,6.0,18.0,3.0,8450.0,36.0,0.0,45.0,2.0,0,1
417,60.0,1.0,18.0,5.0,9310.0,15.0,13.0,45.0,1.0,1,0
418,39.0,1.0,16.0,5.0,4250.0,301.0,0.0,40.0,1.0,0,1
419,50.0,1.0,22.0,3.0,9000.0,370.0,0.0,75.0,2.0,1,0
420,59.0,4.0,21.0,1.0,2540.0,51.0,0.0,30.0,2.0,0,1
421,56.0,1.0,21.0,1.0,6355.0,6.0,1.0,40.0,1.0,0,1
422,56.0,2.0,22.0,1.0,120.0,15.0,0.0,50.0,1.0,1,0
423,54.0,4.0,21.0,1.0,800.0,15.0,1.0,40.0,2.0,1,0
424,25.0,1.0,21.0,5.0,2340.0,15.0,10.0,25.0,1.0,0,0
425,30.0,1.0,16.0,1.0,2825.0,15.0,11.0,40.0,1.0,0,1
426,32.0,1.0,21.0,5.0,4710.0,233.0,0.0,40.0,2.0,1,0
427,70.0,2.0,20.0,2.0,3510.0,42.0,0.0,40.0,2.0,1,1
428,47.0,1.0,21.0,1.0,120.0,15.0,0.0,38.0,2.0,0,0
429,45.0,4.0,21.0,1.0,3800.0,15.0,1.0,40.0,1.0,0,0
430,56.0,1.0,18.0,2.0,7700.0,6.0,0.0,40.0,1.0,0,0
431,35.0,1.0,16.0,5.0,4760.0,15.0,0.0,40.0,2.0,1,0
432,50.0,1.0,21.0,3.0,3310.0,233.0,0.0,34.0,2.0,0,0
433,36.0,1.0,19.0,5.0,6230.0,15.0,12.0,40.0,1.0,1,0
434,80.0,6.0,22.0,1.0,4920.0,136.0,0.0,30.0,2.0,1,1
435,50.0,6.0,20.0,3.0,6260.0,136.0,2.0,30.0,1.0,0,1
436,54.0,5.0,23.0,1.0,5860.0,15.0,0.0,40.0,1.0,1,0
437,55.0,4.0,23.0,1.0,230.0,15.0,1.0,40.0,2.0,1,0
438,45.0,1.0,24.0,3.0,2200.0,240.0,0.0,40.0,2.0,1,0
439,30.0,4.0,21.0,1.0,2540.0,15.0,0.0,40.0,2.0,0,0
440,30.0,1.0,20.0,1.0,4250.0,15.0,1.0,40.0,1.0,0,0
441,65.0,2.0,16.0,5.0,5610.0,15.0,5.0,40.0,2.0,0,0
442,57.0,8.0,16.0,5.0,4600.0,15.0,5.0,20.0,2.0,0,0
443,59.0,7.0,18.0,1.0,2040.0,15.0,1.0,3.0,1.0,0,0
444,40.0,1.0,17.0,3.0,6260.0,15.0,0.0,40.0,1.0,0,0
445,31.0,1.0,19.0,5.0,9140.0,34.0,2.0,40.0,1.0,0,0
446,55.0,1.0,16.0,1.0,3930.0,15.0,0.0,40.0,1.0,1,0
447,56.0,1.0,16.0,1.0,5410.0,233.0,1.0,40.0,2.0,0,0
448,37.0,1.0,20.0,1.0,5410.0,15.0,2.0,25.0,2.0,0,0
449,17.0,1.0,14.0,5.0,4430.0,15.0,7.0,10.0,1.0,0,0
450,74.0,1.0,16.0,1.0,6050.0,15.0,1.0,40.0,1.0,1,0
451,36.0,1.0,22.0,1.0,3258.0,15.0,0.0,48.0,1.0,1,0
452,36.0,1.0,21.0,1.0,1105.0,15.0,1.0,45.0,2.0,1,0
453,40.0,6.0,21.0,5.0,2760.0,26.0,0.0,30.0,1.0,0,1
454,37.0,1.0,15.0,3.0,4130.0,26.0,12.0,60.0,1.0,0,1
455,47.0,2.0,16.0,1.0,5120.0,15.0,0.0,45.0,2.0,0,0
456,45.0,1.0,21.0,1.0,10.0,15.0,1.0,60.0,1.0,1,0
457,50.0,1.0,20.0,5.0,4720.0,15.0,0.0,40.0,1.0,0,0
458,70.0,1.0,18.0,1.0,100.0,34.0,0.0,16.0,2.0,0,1
459,62.0,2.0,20.0,5.0,5860.0,15.0,0.0,40.0,2.0,0,0
460,59.0,1.0,16.0,1.0,4720.0,15.0,0.0,40.0,2.0,0,1
461,60.0,3.0,15.0,1.0,6260.0,15.0,1.0,40.0,1.0,1,0
462,51.0,5.0,21.0,1.0,9830.0,48.0,0.0,50.0,1.0,1,1
463,50.0,1.0,20.0,1.0,5940.0,12.0,1.0,50.0,2.0,0,1
464,65.0,4.0,22.0,3.0,5940.0,66.0,0.0,36.0,2.0,1,0
465,29.0,5.0,18.0,5.0,5120.0,301.0,11.0,40.0,2.0,0,1
466,68.0,5.0,19.0,1.0,9610.0,15.0,0.0,18.0,1.0,1,0
467,70.0,1.0,16.0,3.0,5410.0,15.0,0.0,50.0,2.0,1,0
468,47.0,5.0,16.0,1.0,565.0,15.0,2.0,40.0,1.0,1,0
469,23.0,1.0,18.0,5.0,3930.0,15.0,10.0,40.0,1.0,0,0
470,19.0,1.0,17.0,5.0,3955.0,15.0,0.0,6.0,1.0,0,0
471,40.0,5.0,22.0,1.0,9810.0,55.0,0.0,40.0,1.0,1,1
472,39.0,1.0,22.0,1.0,120.0,53.0,1.0,60.0,2.0,1,1
473,68.0,2.0,20.0,3.0,4610.0,27.0,0.0,16.0,2.0,0,1
474,39.0,1.0,19.0,1.0,6765.0,15.0,0.0,45.0,1.0,0,0
475,44.0,1.0,22.0,1.0,3160.0,42.0,0.0,40.0,1.0,1,1
476,43.0,1.0,21.0,1.0,5820.0,15.0,1.0,40.0,2.0,0,0
477,48.0,1.0,16.0,1.0,7200.0,15.0,0.0,40.0,1.0,0,0
478,56.0,1.0,21.0,1.0,4220.0,233.0,1.0,30.0,2.0,0,0
479,64.0,2.0,21.0,1.0,9140.0,15.0,0.0,40.0,1.0,0,1
480,50.0,6.0,23.0,1.0,2100.0,226.0,1.0,35.0,2.0,1,0
481,62.0,6.0,24.0,3.0,2100.0,110.0,0.0,55.0,2.0,1,1
482,26.0,1.0,15.0,5.0,5620.0,15.0,2.0,5.0,1.0,0,1
483,54.0,1.0,20.0,1.0,5410.0,6.0,1.0,40.0,2.0,0,1
484,57.0,4.0,20.0,5.0,3600.0,36.0,0.0,40.0,2.0,0,0
485,56.0,4.0,19.0,5.0,5260.0,15.0,0.0,40.0,2.0,0,0
486,32.0,5.0,19.0,1.0,9810.0,451.0,0.0,40.0,1.0,0,0
487,29.0,1.0,19.0,1.0,800.0,207.0,1.0,40.0,2.0,0,0
488,42.0,4.0,22.0,5.0,2200.0,138.0,0.0,20.0,1.0,0,1
489,74.0,1.0,19.0,2.0,3910.0,42.0,0.0,30.0,1.0,0,1
490,49.0,1.0,17.0,5.0,6260.0,37.0,0.0,40.0,1.0,1,1
491,46.0,4.0,20.0,5.0,5700.0,15.0,13.0,40.0,2.0,0,0
492,42.0,6.0,16.0,1.0,4250.0,233.0,0.0,40.0,1.0,1,0
493,47.0,1.0,14.0,1.0,5110.0,233.0,1.0,40.0,2.0,0,0
494,18.0,1.0,14.0,5.0,2340.0,15.0,2.0,3.0,1.0,0,0
495,37.0,3.0,16.0,5.0,4220.0,233.0,10.0,46.0,1.0,1,0
496,55.0,2.0,20.0,2.0,5810.0,15.0,0.0,15.0,2.0,0,0
497,55.0,1.0,16.0,3.0,9600.0,15.0,0.0,40.0,1.0,0,0
498,64.0,2.0,20.0,2.0,5700.0,15.0,0.0,40.0,2.0,1,0
499,36.0,1.0,21.0,5.0,3420.0,15.0,2.0,36.0,2.0,0,0
500,50.0,1.0,19.0,4.0,9620.0,15.0,0.0,40.0,1.0,1,0
501,21.0,1.0,19.0,5.0,5240.0,15.0,2.0,20.0,1.0,0,0
502,18.0,1.0,16.0,5.0,1550.0,15.0,2.0,20.0,1.0,0,0
503,35.0,4.0,18.0,1.0,2540.0,15.0,2.0,40.0,2.0,0,0
504,36.0,1.0,20.0,1.0,7000.0,139.0,0.0,43.0,1.0,1,1
505,47.0,2.0,23.0,1.0,3510.0,53.0,1.0,30.0,2.0,0,0
506,67.0,1.0,21.0,2.0,1050.0,53.0,8.0,40.0,2.0,1,0
507,55.0,1.0,21.0,1.0,8740.0,233.0,0.0,40.0,2.0,1,0
508,57.0,1.0,19.0,1.0,6200.0,233.0,1.0,40.0,1.0,1,0
509,26.0,1.0,20.0,5.0,7200.0,15.0,2.0,38.0,1.0,0,0
510,23.0,1.0,20.0,5.0,4110.0,15.0,2.0,25.0,2.0,0,0
511,40.0,1.0,17.0,1.0,4030.0,15.0,0.0,40.0,2.0,1,0
512,43.0,1.0,19.0,1.0,4020.0,15.0,1.0,40.0,1.0,1,0
513,46.0,1.0,21.0,5.0,5240.0,15.0,2.0,40.0,1.0,0,0
514,63.0,6.0,19.0,1.0,4920.0,6.0,0.0,10.0,2.0,1,1
515,62.0,1.0,21.0,1.0,2340.0,301.0,1.0,40.0,1.0,1,1
516,63.0,1.0,21.0,3.0,4720.0,233.0,0.0,40.0,2.0,0,0
517,37.0,4.0,19.0,5.0,2540.0,233.0,2.0,40.0,2.0,0,0
518,59.0,1.0,19.0,1.0,4700.0,15.0,0.0,40.0,1.0,1,0
519,57.0,1.0,19.0,1.0,5700.0,15.0,1.0,40.0,2.0,0,0
520,29.0,1.0,21.0,5.0,4700.0,15.0,2.0,50.0,2.0,0,0
521,61.0,5.0,20.0,1.0,5550.0,15.0,0.0,42.0,1.0,1,0
522,62.0,1.0,19.0,1.0,4110.0,217.0,1.0,26.0,2.0,0,0
523,56.0,3.0,21.0,1.0,3740.0,49.0,1.0,72.0,1.0,1,1
524,18.0,1.0,17.0,5.0,5620.0,37.0,2.0,25.0,2.0,0,1
525,55.0,4.0,16.0,1.0,5800.0,15.0,0.0,40.0,2.0,1,0
526,59.0,1.0,19.0,1.0,7340.0,15.0,1.0,40.0,1.0,1,0
527,36.0,4.0,15.0,1.0,2540.0,15.0,0.0,60.0,2.0,1,0
528,37.0,1.0,16.0,1.0,6300.0,207.0,1.0,40.0,1.0,0,0
529,59.0,1.0,16.0,3.0,4710.0,207.0,10.0,50.0,1.0,0,0
530,54.0,3.0,16.0,5.0,9620.0,207.0,10.0,40.0,2.0,0,0
531,29.0,1.0,21.0,5.0,4020.0,207.0,10.0,20.0,1.0,0,0
532,53.0,4.0,21.0,1.0,4010.0,139.0,0.0,40.0,1.0,0,1
533,32.0,1.0,13.0,3.0,4000.0,6.0,2.0,20.0,1.0,0,1
534,59.0,1.0,15.0,3.0,4010.0,15.0,0.0,35.0,2.0,0,0
535,60.0,1.0,20.0,5.0,9310.0,15.0,11.0,45.0,1.0,1,0
536,40.0,1.0,20.0,1.0,4920.0,233.0,0.0,40.0,1.0,0,0
537,40.0,1.0,16.0,1.0,2145.0,15.0,1.0,40.0,2.0,0,0
538,27.0,5.0,16.0,1.0,9810.0,6.0,0.0,40.0,2.0,0,1
539,27.0,1.0,16.0,1.0,7560.0,6.0,1.0,40.0,1.0,0,0
540,28.0,1.0,21.0,5.0,3930.0,15.0,0.0,50.0,1.0,1,1
541,60.0,1.0,21.0,1.0,9140.0,8.0,1.0,40.0,2.0,0,1
542,28.0,1.0,19.0,5.0,5620.0,15.0,2.0,20.0,1.0,0,0
543,52.0,4.0,22.0,5.0,2310.0,109.0,0.0,40.0,2.0,0,1
544,64.0,1.0,16.0,3.0,6230.0,15.0,0.0,40.0,1.0,0,0
545,46.0,1.0,17.0,3.0,8140.0,15.0,0.0,40.0,1.0,0,0
546,41.0,1.0,16.0,3.0,4520.0,15.0,13.0,30.0,2.0,0,0
547,47.0,1.0,16.0,1.0,6220.0,523.0,1.0,30.0,1.0,0,0
548,55.0,5.0,20.0,1.0,3255.0,15.0,0.0,40.0,2.0,0,0
549,53.0,3.0,16.0,1.0,3820.0,15.0,1.0,40.0,1.0,1,0
550,30.0,3.0,22.0,5.0,800.0,15.0,2.0,40.0,2.0,0,0
551,52.0,2.0,20.0,5.0,5120.0,15.0,2.0,40.0,2.0,0,0
552,63.0,3.0,20.0,1.0,5940.0,15.0,0.0,40.0,1.0,1,0
553,39.0,1.0,20.0,3.0,2630.0,15.0,2.0,16.0,2.0,0,0
554,63.0,6.0,23.0,2.0,800.0,15.0,0.0,15.0,2.0,1,1
555,20.0,1.0,19.0,5.0,520.0,6.0,15.0,38.0,1.0,0,0
556,19.0,1.0,19.0,5.0,5850.0,15.0,15.0,20.0,2.0,0,1
557,37.0,1.0,16.0,5.0,4760.0,15.0,0.0,45.0,1.0,1,1
558,37.0,1.0,16.0,5.0,410.0,15.0,13.0,40.0,2.0,0,0
559,60.0,6.0,20.0,1.0,7200.0,15.0,1.0,40.0,1.0,0,0
560,37.0,1.0,19.0,1.0,7000.0,15.0,0.0,43.0,1.0,1,0
561,22.0,5.0,20.0,1.0,9820.0,36.0,0.0,50.0,2.0,0,1
562,27.0,5.0,16.0,1.0,3850.0,6.0,1.0,55.0,1.0,0,0
563,24.0,1.0,19.0,5.0,5240.0,48.0,12.0,40.0,2.0,0,0
564,22.0,5.0,19.0,5.0,9830.0,6.0,12.0,38.0,1.0,0,0
565,53.0,1.0,17.0,1.0,4230.0,15.0,2.0,40.0,1.0,0,0
566,49.0,4.0,24.0,1.0,1820.0,15.0,2.0,40.0,1.0,1,0
567,52.0,1.0,21.0,5.0,9030.0,36.0,0.0,40.0,1.0,1,1
568,73.0,1.0,21.0,3.0,9120.0,15.0,0.0,30.0,2.0,1,0
569,42.0,1.0,20.0,1.0,340.0,15.0,2.0,60.0,2.0,0,0
570,20.0,1.0,19.0,5.0,5010.0,15.0,7.0,40.0,2.0,0,0
571,43.0,6.0,21.0,1.0,2340.0,6.0,9.0,60.0,1.0,1,1
572,43.0,7.0,22.0,5.0,3260.0,15.0,0.0,50.0,1.0,1,0
573,35.0,1.0,21.0,5.0,9130.0,19.0,15.0,30.0,1.0,0,1
574,30.0,1.0,21.0,5.0,3255.0,233.0,0.0,32.0,2.0,0,0
575,28.0,1.0,21.0,5.0,1360.0,233.0,5.0,40.0,1.0,0,0
576,24.0,1.0,16.0,5.0,4720.0,233.0,15.0,40.0,2.0,0,0
577,45.0,1.0,23.0,5.0,1530.0,34.0,0.0,40.0,1.0,1,1
578,47.0,5.0,22.0,1.0,9830.0,29.0,0.0,60.0,1.0,1,1
579,48.0,1.0,22.0,1.0,650.0,30.0,1.0,30.0,2.0,0,1
580,17.0,1.0,14.0,5.0,4720.0,37.0,2.0,24.0,1.0,0,1
581,76.0,1.0,16.0,1.0,20.0,15.0,0.0,28.0,2.0,0,0
582,54.0,1.0,17.0,3.0,6260.0,15.0,2.0,40.0,1.0,1,0
583,49.0,1.0,14.0,1.0,9620.0,233.0,2.0,35.0,1.0,0,0
584,34.0,1.0,19.0,5.0,7330.0,15.0,4.0,40.0,1.0,0,0
585,44.0,1.0,16.0,5.0,4030.0,15.0,0.0,45.0,2.0,0,0
586,17.0,1.0,16.0,5.0,4050.0,15.0,2.0,35.0,2.0,0,0
587,52.0,1.0,16.0,5.0,6440.0,6.0,13.0,40.0,1.0,1,1
588,65.0,3.0,18.0,1.0,9120.0,15.0,0.0,44.0,1.0,1,0
589,57.0,3.0,19.0,1.0,9120.0,6.0,1.0,44.0,2.0,1,0
590,58.0,1.0,21.0,1.0,430.0,333.0,0.0,45.0,2.0,1,0
591,59.0,1.0,16.0,1.0,9030.0,6.0,1.0,45.0,1.0,1,1
592,27.0,1.0,21.0,5.0,800.0,15.0,0.0,40.0,2.0,1,0
593,59.0,1.0,16.0,3.0,4250.0,15.0,15.0,40.0,1.0,0,0
594,57.0,4.0,1.0,5.0,110.0,15.0,15.0,48.0,1.0,1,0
595,54.0,1.0,16.0,3.0,4230.0,15.0,15.0,40.0,1.0,0,0
596,51.0,1.0,16.0,1.0,4020.0,15.0,15.0,18.0,1.0,0,0
597,47.0,1.0,22.0,1.0,2310.0,15.0,15.0,40.0,1.0,1,0
598,47.0,1.0,16.0,5.0,4220.0,15.0,15.0,20.0,1.0,0,0
599,34.0,1.0,16.0,3.0,630.0,15.0,15.0,40.0,2.0,0,0
600,30.0,1.0,16.0,5.0,4840.0,15.0,15.0,40.0,1.0,0,0
601,70.0,1.0,21.0,1.0,5860.0,233.0,1.0,40.0,2.0,0,0
602,43.0,1.0,18.0,2.0,3645.0,233.0,2.0,40.0,2.0,0,0
603,22.0,1.0,16.0,5.0,4700.0,15.0,7.0,20.0,2.0,0,0
604,44.0,1.0,18.0,1.0,4230.0,233.0,9.0,40.0,1.0,0,0
605,65.0,1.0,19.0,2.0,3255.0,25.0,0.0,20.0,2.0,1,1
606,62.0,1.0,21.0,1.0,4920.0,13.0,0.0,50.0,2.0,1,0
607,28.0,1.0,21.0,5.0,800.0,15.0,2.0,40.0,2.0,0,0
608,25.0,1.0,20.0,5.0,5120.0,15.0,2.0,40.0,2.0,0,0
609,60.0,6.0,22.0,2.0,2600.0,34.0,0.0,50.0,2.0,0,1
610,34.0,1.0,16.0,1.0,5240.0,15.0,0.0,40.0,1.0,0,0
611,36.0,2.0,21.0,1.0,2330.0,15.0,1.0,40.0,2.0,0,0
612,34.0,5.0,20.0,1.0,8740.0,233.0,0.0,50.0,1.0,0,0
613,26.0,5.0,18.0,1.0,4600.0,233.0,1.0,40.0,2.0,0,0
614,48.0,4.0,21.0,1.0,3730.0,15.0,0.0,40.0,1.0,1,0
615,44.0,1.0,16.0,1.0,4850.0,15.0,1.0,40.0,2.0,0,0
616,54.0,7.0,21.0,1.0,310.0,25.0,1.0,50.0,1.0,1,1
617,35.0,1.0,21.0,1.0,800.0,15.0,0.0,40.0,2.0,1,0
618,43.0,1.0,21.0,1.0,800.0,15.0,1.0,50.0,1.0,1,0
619,52.0,4.0,24.0,1.0,2200.0,217.0,0.0,40.0,1.0,1,0
620,61.0,4.0,24.0,1.0,2200.0,17.0,0.0,60.0,1.0,1,1
621,52.0,2.0,16.0,1.0,5400.0,364.0,1.0,40.0,2.0,0,1
622,35.0,5.0,22.0,1.0,1610.0,36.0,0.0,40.0,2.0,1,1
623,35.0,3.0,21.0,1.0,2310.0,56.0,1.0,55.0,1.0,1,1
624,33.0,2.0,21.0,5.0,5700.0,6.0,11.0,40.0,2.0,0,0
625,47.0,1.0,18.0,1.0,700.0,233.0,0.0,40.0,1.0,1,0
626,47.0,5.0,18.0,1.0,4760.0,6.0,1.0,32.0,2.0,0,0
627,18.0,6.0,16.0,5.0,4720.0,13.0,2.0,25.0,2.0,0,0
628,62.0,5.0,21.0,1.0,3945.0,209.0,0.0,20.0,1.0,0,0
629,49.0,5.0,19.0,1.0,5560.0,207.0,1.0,40.0,2.0,1,0
630,26.0,1.0,21.0,5.0,4760.0,15.0,2.0,35.0,2.0,0,0
631,25.0,5.0,16.0,1.0,8620.0,13.0,0.0,80.0,1.0,0,0
632,24.0,1.0,16.0,1.0,4720.0,13.0,1.0,28.0,2.0,0,0
633,35.0,1.0,20.0,1.0,4710.0,217.0,3.0,50.0,2.0,0,0
634,35.0,1.0,19.0,1.0,4010.0,15.0,9.0,40.0,1.0,0,0
635,35.0,1.0,14.0,1.0,6530.0,15.0,1.0,40.0,1.0,1,0
636,60.0,2.0,21.0,3.0,2010.0,15.0,0.0,45.0,2.0,1,0
637,55.0,4.0,15.0,2.0,5850.0,15.0,0.0,40.0,1.0,1,1
638,42.0,1.0,10.0,1.0,4700.0,6.0,0.0,40.0,1.0,0,0
639,35.0,4.0,21.0,1.0,2310.0,15.0,1.0,40.0,2.0,0,0
640,64.0,6.0,19.0,1.0,4840.0,15.0,0.0,30.0,1.0,0,0
641,37.0,1.0,21.0,1.0,3255.0,242.0,0.0,36.0,2.0,1,0
642,42.0,1.0,16.0,1.0,9300.0,139.0,1.0,30.0,1.0,0,1
643,47.0,2.0,16.0,1.0,4610.0,527.0,0.0,8.0,2.0,0,0
644,22.0,4.0,20.0,5.0,3945.0,60.0,2.0,40.0,1.0,0,0
645,64.0,2.0,14.0,2.0,4710.0,15.0,0.0,19.0,2.0,0,0
646,47.0,1.0,19.0,1.0,4020.0,15.0,1.0,40.0,1.0,0,0
647,24.0,1.0,19.0,5.0,6230.0,15.0,0.0,50.0,1.0,0,0
648,24.0,1.0,19.0,5.0,136.0,15.0,13.0,45.0,2.0,0,0
